"station"	"date"	"layer"	"chla..Data.values"	"chla..Data.value2"	"chla.remark.codes"	"chla.value.codes"	"chla.reporting.level"	"chla.reporting.method"	"chla.reporting.units"	"chla.analyte.method"	"chla.analyte.name"	"chla.unique.code"
"TF2.2"	1994-07-25	"S"	 58.8100000	 58.8100000	" "	""	NA	""	""	""	""	""
"TF2.2"	1994-08-15	"B"	 69.1500000	 69.1500000	" "	""	NA	""	""	""	""	""
"TF2.2"	1994-08-15	"S"	 66.6600000	 66.6600000	" "	""	NA	""	""	""	""	""
"TF2.2"	1994-08-29	"B"	 12.9600000	 12.9600000	" "	""	NA	""	""	""	""	""
"TF2.2"	1994-08-29	"S"	 12.4600000	 12.4600000	" "	""	NA	""	""	""	""	""
"TF2.2"	1994-09-12	"B"	 30.9000000	 30.9000000	" "	""	NA	""	""	""	""	""
"TF2.2"	1994-09-12	"S"	 25.4200000	 25.4200000	" "	""	NA	""	""	""	""	""
"TF2.2"	1994-09-26	"B"	 15.7000000	 15.7000000	" "	""	NA	""	""	""	""	""
"TF2.2"	1994-09-26	"S"	 15.2000000	 15.2000000	" "	""	NA	""	""	""	""	""
"TF2.2"	1994-10-11	"B"	 41.1200000	 41.1200000	" "	""	NA	""	""	""	""	""
"TF2.2"	1994-10-11	"S"	 41.3700000	 41.3700000	" "	""	NA	""	""	""	""	""
"TF2.2"	1994-10-24	"B"	 17.6900000	 17.6900000	" "	""	NA	""	""	""	""	""
"TF2.2"	1994-10-24	"S"	 17.6900000	 17.6900000	" "	""	NA	""	""	""	""	""
"TF2.2"	1994-11-14	"B"	  7.2300000	  7.2300000	" "	""	NA	""	""	""	""	""
"TF2.2"	1994-11-14	"S"	 13.7100000	 13.7100000	" "	""	NA	""	""	""	""	""
"TF2.2"	1994-12-12	"B"	  3.4900000	  3.4900000	" "	""	NA	""	""	""	""	""
"TF2.2"	1994-12-12	"S"	  1.9900000	  1.9900000	" "	""	NA	""	""	""	""	""
"TF2.2"	1995-01-09	"B"	  5.2300000	  5.2300000	" "	""	NA	""	""	""	""	""
"TF2.2"	1995-01-09	"S"	  4.2400000	  4.2400000	" "	""	NA	""	""	""	""	""
"TF2.2"	1995-02-21	"B"	  4.2400000	  4.2400000	" "	""	NA	""	""	""	""	""
"TF2.2"	1995-02-21	"S"	  4.2400000	  4.2400000	" "	""	NA	""	""	""	""	""
"TF2.2"	1995-03-06	"B"	 15.2000000	 15.2000000	" "	""	NA	""	""	""	""	""
"TF2.2"	1995-03-06	"S"	 11.7100000	 11.7100000	" "	""	NA	""	""	""	""	""
"TF2.2"	1995-03-20	"B"	 11.7100000	 11.7100000	" "	""	NA	""	""	""	""	""
"TF2.2"	1995-03-20	"S"	 10.9600000	 10.9600000	" "	""	NA	""	""	""	""	""
"TF2.2"	1995-04-10	"B"	 23.4200000	 23.4200000	" "	""	NA	""	""	""	""	""
"TF2.2"	1995-04-10	"S"	 23.4200000	 23.4200000	" "	""	NA	""	""	""	""	""
"TF2.2"	1995-04-24	"B"	 30.6500000	 30.6500000	" "	""	NA	""	""	""	""	""
"TF2.2"	1995-04-24	"S"	 18.9400000	 18.9400000	" "	""	NA	""	""	""	""	""
"TF2.2"	1995-05-08	"B"	 34.1400000	 34.1400000	" "	""	NA	""	""	""	""	""
"TF2.2"	1995-05-08	"S"	 46.1000000	 46.1000000	" "	""	NA	""	""	""	""	""
"TF2.2"	1995-05-22	"B"	  9.9700000	  9.9700000	" "	""	NA	""	""	""	""	""
"TF2.2"	1995-05-22	"S"	 12.2100000	 12.2100000	" "	""	NA	""	""	""	""	""
"TF2.2"	1995-06-05	"B"	 17.9400000	 17.9400000	" "	""	NA	""	""	""	""	""
"TF2.2"	1995-06-05	"S"	 20.9300000	 20.9300000	" "	""	NA	""	""	""	""	""
"TF2.2"	1995-06-19	"B"	 29.6500000	 29.6500000	" "	""	NA	""	""	""	""	""
"TF2.2"	1995-06-19	"S"	 27.1600000	 27.1600000	" "	""	NA	""	""	""	""	""
"TF2.2"	1995-07-10	"B"	  8.2200000	  8.2200000	" "	""	NA	""	""	""	""	""
"TF2.2"	1995-07-10	"S"	 14.7000000	 14.7000000	" "	""	NA	""	""	""	""	""
"TF2.2"	1995-07-24	"B"	 46.3500000	 46.3500000	" "	""	NA	""	""	""	""	""
"TF2.2"	1995-07-24	"S"	 36.3800000	 36.3800000	" "	""	NA	""	""	""	""	""
"TF2.2"	1995-08-07	"B"	 60.0600000	 60.0600000	" "	""	NA	""	""	""	""	""
"TF2.2"	1995-08-07	"S"	 38.3800000	 38.3800000	" "	""	NA	""	""	""	""	""
"TF2.2"	1995-08-21	"B"	 46.3500000	 46.3500000	" "	""	NA	""	""	""	""	""
"TF2.2"	1995-08-21	"S"	 38.3800000	 38.3800000	" "	""	NA	""	""	""	""	""
"TF2.2"	1995-09-05	"B"	 24.1700000	 24.1700000	" "	""	NA	""	""	""	""	""
"TF2.2"	1995-09-05	"S"	 26.1700000	 26.1700000	" "	""	NA	""	""	""	""	""
"TF2.2"	1995-09-18	"B"	 23.0300000	 23.0300000	" "	""	NA	""	""	""	""	""
"TF2.2"	1995-09-18	"S"	 18.8400000	 18.8400000	" "	""	NA	""	""	""	""	""
"TF2.2"	1995-10-02	"B"	 10.7200000	 10.7200000	" "	""	NA	""	""	""	""	""
"TF2.2"	1995-10-02	"S"	  8.9700000	  8.9700000	" "	""	NA	""	""	""	""	""
"TF2.2"	1995-10-16	"B"	  5.3800000	  5.3800000	" "	""	NA	""	""	""	""	""
"TF2.2"	1995-10-16	"S"	  3.8900000	  3.8900000	" "	""	NA	""	""	""	""	""
"TF2.2"	1995-11-13	"B"	  2.6900000	  2.6900000	" "	""	NA	""	""	""	""	""
"TF2.2"	1995-11-13	"S"	  2.3900000	  2.3900000	" "	""	NA	""	""	""	""	""
"TF2.2"	1995-12-13	"B"	  2.7400000	  2.7400000	" "	""	NA	""	""	""	""	""
"TF2.2"	1995-12-13	"S"	  2.7400000	  2.7400000	" "	""	NA	""	""	""	""	""
"TF2.2"	1996-01-25	"B"	NA	NA	" "	""	NA	""	""	""	""	""
"TF2.2"	1996-01-25	"S"	  1.5000000	  1.5000000	" "	""	NA	""	""	""	""	""
"TF2.2"	1996-02-14	"B"	  0.5000000	  0.5000000	" "	""	NA	""	""	""	""	""
"TF2.2"	1996-02-14	"S"	  0.2500000	  0.2500000	" "	""	NA	""	""	""	""	""
"TF2.2"	1996-03-11	"B"	  2.3900000	  2.3900000	" "	""	NA	""	""	""	""	""
"TF2.2"	1996-03-11	"S"	  2.0900000	  2.0900000	" "	""	NA	""	""	""	""	""
"TF2.2"	1996-03-25	"B"	  2.9900000	  2.9900000	" "	""	NA	""	""	""	""	""
"TF2.2"	1996-03-25	"S"	  2.4900000	  2.4900000	" "	""	NA	""	""	""	""	""
"TF2.2"	1996-04-08	"B"	  3.8900000	  3.8900000	" "	""	NA	""	""	""	""	""
"TF2.2"	1996-04-08	"S"	  3.5900000	  3.5900000	" "	""	NA	""	""	""	""	""
"TF2.2"	1996-04-22	"B"	 14.0500000	 14.0500000	" "	""	NA	""	""	""	""	""
"TF2.2"	1996-04-22	"S"	 12.8600000	 12.8600000	" "	""	NA	""	""	""	""	""
"TF2.2"	1996-05-13	"B"	  3.2900000	  3.2900000	" "	""	NA	""	""	""	""	""
"TF2.2"	1996-05-13	"S"	  2.9900000	  2.9900000	" "	""	NA	""	""	""	""	""
"TF2.2"	1996-05-28	"B"	  3.7400000	  3.7400000	" "	""	NA	""	""	""	""	""
"TF2.2"	1996-05-28	"S"	  3.4900000	  3.4900000	" "	""	NA	""	""	""	""	""
"TF2.2"	1996-06-10	"B"	  9.2200000	  9.2200000	" "	""	NA	""	""	""	""	""
"TF2.2"	1996-06-10	"S"	  9.2200000	  9.2200000	" "	""	NA	""	""	""	""	""
"TF2.2"	1996-06-24	"B"	  6.5800000	  6.5800000	" "	""	NA	""	""	""	""	""
"TF2.2"	1996-06-24	"S"	  8.0700000	  8.0700000	" "	""	NA	""	""	""	""	""
"TF2.2"	1996-07-08	"B"	 23.9200000	 23.9200000	" "	""	NA	""	""	""	""	""
"TF2.2"	1996-07-08	"S"	 24.2200000	 24.2200000	" "	""	NA	""	""	""	""	""
"TF2.2"	1996-07-22	"B"	 32.3000000	 32.3000000	" "	""	NA	""	""	""	""	""
"TF2.2"	1996-07-22	"S"	 38.5800000	 38.5800000	" "	""	NA	""	""	""	""	""
"TF2.2"	1996-08-05	"B"	 16.7500000	 16.7500000	" "	""	NA	""	""	""	""	""
"TF2.2"	1996-08-05	"S"	 20.6300000	 20.6300000	" "	""	NA	""	""	""	""	""
"TF2.2"	1996-08-26	"B"	 16.4500000	 16.4500000	" "	""	NA	""	""	""	""	""
"TF2.2"	1996-08-26	"S"	 16.1500000	 16.1500000	" "	""	NA	""	""	""	""	""
"TF2.2"	1996-09-09	"B"	 22.4300000	 22.4300000	" "	""	NA	""	""	""	""	""
"TF2.2"	1996-09-09	"S"	  2.9900000	  2.9900000	" "	""	NA	""	""	""	""	""
"TF2.2"	1996-09-23	"B"	  2.2400000	  2.2400000	" "	""	NA	""	""	""	""	""
"TF2.2"	1996-09-23	"S"	  0.5000000	  0.5000000	" "	""	NA	""	""	""	""	""
"TF2.2"	1996-10-07	"B"	  7.4800000	  7.4800000	" "	""	NA	""	""	""	""	""
"TF2.2"	1996-10-07	"S"	  7.7800000	  7.7800000	" "	""	NA	""	""	""	""	""
"TF2.2"	1996-10-21	"B"	  7.7800000	  7.7800000	" "	""	NA	""	""	""	""	""
"TF2.2"	1996-10-21	"S"	  5.9800000	  5.9800000	" "	""	NA	""	""	""	""	""
"TF2.2"	1996-11-18	"B"	  2.9900000	  2.9900000	" "	""	NA	""	""	""	""	""
"TF2.2"	1996-11-18	"S"	  2.9900000	  2.9900000	" "	""	NA	""	""	""	""	""
"TF2.2"	1997-01-15	"B"	  6.8400000	  6.8400000	" "	""	NA	""	""	""	""	""
"TF2.2"	1997-01-15	"S"	  6.4100000	  6.4100000	" "	""	NA	""	""	""	""	""
"TF2.2"	1997-02-10	"B"	  3.7400000	  3.7400000	" "	""	NA	""	""	""	""	""
"TF2.2"	1997-02-10	"S"	  4.9800000	  4.9800000	" "	""	NA	""	""	""	""	""
"TF2.2"	1997-03-04	"B"	  6.2800000	  6.2800000	" "	""	NA	""	""	""	""	""
"TF2.2"	1997-03-04	"S"	  5.2300000	  5.2300000	" "	""	NA	""	""	""	""	""
"TF2.2"	1997-03-17	"B"	  3.2400000	  3.2400000	" "	""	NA	""	""	""	""	""
"TF2.2"	1997-03-17	"S"	  3.7400000	  3.7400000	" "	""	NA	""	""	""	""	""
"TF2.2"	1997-04-02	"B"	 18.1900000	 18.1900000	" "	""	NA	""	""	""	""	""
"TF2.2"	1997-04-02	"S"	 16.7000000	 16.7000000	" "	""	NA	""	""	""	""	""
"TF2.2"	1997-04-14	"B"	 33.4900000	 33.4900000	" "	""	NA	""	""	""	""	""
"TF2.2"	1997-04-14	"S"	 34.6900000	 34.6900000	" "	""	NA	""	""	""	""	""
"TF2.2"	1997-05-12	"B"	 29.1600000	 29.1600000	" "	""	NA	""	""	""	""	""
"TF2.2"	1997-05-12	"S"	 25.1700000	 25.1700000	" "	""	NA	""	""	""	""	""
"TF2.2"	1997-05-27	"B"	 11.7100000	 11.7100000	" "	""	NA	""	""	""	""	""
"TF2.2"	1997-05-27	"S"	  9.9700000	  9.9700000	" "	""	NA	""	""	""	""	""
"TF2.2"	1997-06-09	"B"	  8.4700000	  8.4700000	" "	""	NA	""	""	""	""	""
"TF2.2"	1997-06-09	"S"	  6.7300000	  6.7300000	" "	""	NA	""	""	""	""	""
"TF2.2"	1997-06-23	"B"	 29.9000000	 29.9000000	" "	""	NA	""	""	""	""	""
"TF2.2"	1997-06-23	"S"	 32.0400000	 32.0400000	" "	""	NA	""	""	""	""	""
"TF2.2"	1997-07-14	"B"	 27.4100000	 27.4100000	" "	""	NA	""	""	""	""	""
"TF2.2"	1997-07-14	"S"	 33.6400000	 33.6400000	" "	""	NA	""	""	""	""	""
"TF2.2"	1997-07-28	"B"	 35.1400000	 35.1400000	" "	""	NA	""	""	""	""	""
"TF2.2"	1997-07-28	"S"	 69.0300000	 69.0300000	" "	""	NA	""	""	""	""	""
"TF2.2"	1997-08-11	"B"	 42.3600000	 42.3600000	" "	""	NA	""	""	""	""	""
"TF2.2"	1997-08-11	"S"	 51.0900000	 51.0900000	" "	""	NA	""	""	""	""	""
"TF2.2"	1997-08-25	"B"	NA	NA	" "	""	NA	""	""	""	""	""
"TF2.2"	1997-08-25	"S"	NA	NA	" "	""	NA	""	""	""	""	""
"TF2.2"	1997-09-08	"B"	NA	NA	" "	""	NA	""	""	""	""	""
"TF2.2"	1997-09-08	"S"	NA	NA	" "	""	NA	""	""	""	""	""
"TF2.2"	1997-09-22	"B"	NA	NA	" "	""	NA	""	""	""	""	""
"TF2.2"	1997-09-22	"S"	NA	NA	" "	""	NA	""	""	""	""	""
"TF2.2"	1997-10-14	"B"	NA	NA	" "	""	NA	""	""	""	""	""
"TF2.2"	1997-10-14	"S"	NA	NA	" "	""	NA	""	""	""	""	""
"TF2.2"	1997-10-27	"B"	  5.2300000	  5.2300000	" "	""	NA	""	""	""	""	""
"TF2.2"	1997-10-27	"S"	  4.2400000	  4.2400000	" "	""	NA	""	""	""	""	""
"TF2.2"	1997-11-17	"B"	  1.2000000	  1.2000000	" "	""	NA	""	""	""	""	""
"TF2.2"	1997-11-17	"S"	  1.2000000	  1.2000000	" "	""	NA	""	""	""	""	""
"TF2.2"	1997-12-08	"B"	  2.9900000	  2.9900000	" "	""	NA	""	""	""	""	""
"TF2.2"	1997-12-08	"S"	  1.7400000	  1.7400000	" "	""	NA	""	""	""	""	""
"TF2.2"	1998-01-05	"B"	  7.4800000	  7.4800000	" "	""	NA	""	""	""	""	""
"TF2.2"	1998-01-05	"S"	  5.9800000	  5.9800000	" "	""	NA	""	""	""	""	""
"TF2.2"	1998-02-09	"B"	  1.9900000	  1.9900000	" "	""	NA	""	""	""	""	""
"TF2.2"	1998-02-09	"S"	  1.5000000	  1.5000000	" "	""	NA	""	""	""	""	""
"TF2.2"	1998-03-23	"B"	  2.9900000	  2.9900000	" "	""	NA	""	""	""	""	""
"TF2.2"	1998-03-23	"S"	  2.4900000	  2.4900000	" "	""	NA	""	""	""	""	""
"TF2.2"	1998-04-06	"B"	  2.0900000	  2.0900000	" "	""	NA	""	""	""	""	""
"TF2.2"	1998-04-06	"S"	  2.3500000	  2.3500000	" "	""	NA	""	""	""	""	""
"TF2.2"	1998-04-20	"B"	  4.9100000	  4.9100000	" "	""	NA	""	""	""	""	""
"TF2.2"	1998-04-20	"S"	  3.6300000	  3.6300000	" "	""	NA	""	""	""	""	""
"TF2.2"	1998-05-04	"B"	  4.1900000	  4.1900000	" "	""	NA	""	""	""	""	""
"TF2.2"	1998-05-04	"S"	  4.7800000	  4.7800000	" "	""	NA	""	""	""	""	""
"TF2.2"	1998-05-18	"B"	  2.9900000	  2.9900000	" "	""	NA	""	""	""	""	""
"TF2.2"	1998-05-18	"S"	  3.5900000	  3.5900000	" "	""	NA	""	""	""	""	""
"TF2.2"	1998-06-01	"B"	 25.0400000	 25.0400000	" "	""	NA	""	""	""	""	""
"TF2.2"	1998-06-01	"S"	 20.9300000	 20.9300000	" "	""	NA	""	""	""	""	""
"TF2.2"	1998-06-15	"B"	  8.6700000	  8.6700000	" "	""	NA	""	""	""	""	""
"TF2.2"	1998-06-15	"S"	 12.2600000	 12.2600000	" "	""	NA	""	""	""	""	""
"TF2.2"	1998-07-06	"B"	 42.3600000	 42.3600000	" "	""	NA	""	""	""	""	""
"TF2.2"	1998-07-06	"S"	123.9800000	123.9800000	" "	""	NA	""	""	""	""	""
"TF2.2"	1998-07-20	"B"	 11.7100000	 11.7100000	" "	""	NA	""	""	""	""	""
"TF2.2"	1998-07-20	"S"	 13.9600000	 13.9600000	" "	""	NA	""	""	""	""	""
"TF2.2"	1998-08-03	"B"	 42.6100000	 42.6100000	" "	""	NA	""	""	""	""	""
"TF2.2"	1998-08-03	"S"	 14.9500000	 14.9500000	" "	""	NA	""	""	""	""	""
"TF2.2"	1998-08-17	"B"	 30.5000000	 30.5000000	" "	""	NA	""	""	""	""	""
"TF2.2"	1998-08-17	"S"	 29.6000000	 29.6000000	" "	""	NA	""	""	""	""	""
"TF2.2"	1998-09-01	"B"	 51.5800000	 51.5800000	" "	""	NA	""	""	""	""	""
"TF2.2"	1998-09-01	"S"	 44.4800000	 44.4800000	" "	""	NA	""	""	""	""	""
"TF2.2"	1998-09-14	"B"	 68.7800000	 68.7800000	" "	""	NA	""	""	""	""	""
"TF2.2"	1998-09-14	"S"	 69.7800000	 69.7800000	" "	""	NA	""	""	""	""	""
"TF2.2"	1998-10-13	"B"	 32.0000000	 32.0000000	" "	""	NA	""	""	""	""	""
"TF2.2"	1998-10-13	"S"	 33.7900000	 33.7900000	" "	""	NA	""	""	""	""	""
"TF2.2"	1998-10-26	"B"	 23.9200000	 23.9200000	" "	""	NA	""	""	""	""	""
"TF2.2"	1998-10-26	"S"	 28.7100000	 28.7100000	" "	""	NA	""	""	""	""	""
"TF2.2"	1998-11-16	"B"	NA	NA	" "	""	NA	""	""	""	""	""
"TF2.2"	1998-11-16	"S"	NA	NA	" "	""	NA	""	""	""	""	""
"TF2.2"	1998-12-14	"B"	  2.2400000	  2.2400000	" "	""	NA	""	""	""	""	""
"TF2.2"	1998-12-14	"S"	  2.6200000	  2.6200000	" "	""	NA	""	""	""	""	""
"TF2.2"	1999-03-01	"B"	  4.1120000	  4.1120000	" "	""	NA	""	""	""	""	""
"TF2.2"	1999-03-01	"S"	  8.2240000	  8.2240000	" "	""	NA	""	""	""	""	""
"TF2.2"	1999-03-17	"B"	  3.5880000	  3.5880000	" "	""	NA	""	""	""	""	""
"TF2.2"	1999-03-17	"S"	  3.5880000	  3.5880000	" "	""	NA	""	""	""	""	""
"TF2.2"	1999-04-26	"B"	  2.9900000	  2.9900000	" "	""	NA	""	""	""	""	""
"TF2.2"	1999-04-26	"S"	  2.6170000	  2.6170000	" "	""	NA	""	""	""	""	""
"TF2.2"	1999-05-10	"B"	  8.9710000	  8.9710000	" "	""	NA	""	""	""	""	""
"TF2.2"	1999-05-10	"S"	  5.9810000	  5.9810000	" "	""	NA	""	""	""	""	""
"TF2.2"	1999-05-24	"B"	 10.1670000	 10.1670000	" "	""	NA	""	""	""	""	""
"TF2.2"	1999-05-24	"S"	 11.9620000	 11.9620000	" "	""	NA	""	""	""	""	""
"TF2.2"	1999-06-07	"B"	 38.8750000	 38.8750000	" "	""	NA	""	""	""	""	""
"TF2.2"	1999-06-07	"S"	 26.0160000	 26.0160000	" "	""	NA	""	""	""	""	""
"TF2.2"	1999-06-21	"B"	  9.7190000	  9.7190000	" "	""	NA	""	""	""	""	""
"TF2.2"	1999-06-21	"S"	  7.1020000	  7.1020000	" "	""	NA	""	""	""	""	""
"TF2.2"	1999-07-06	"B"	 22.4280000	 22.4280000	" "	""	NA	""	""	""	""	""
"TF2.2"	1999-07-06	"S"	 26.9140000	 26.9140000	" "	""	NA	""	""	""	""	""
"TF2.2"	1999-07-19	"B"	 50.3380000	 50.3380000	" "	""	NA	""	""	""	""	""
"TF2.2"	1999-07-19	"S"	 59.8080000	 59.8080000	" "	""	NA	""	""	""	""	""
"TF2.2"	1999-08-02	"B"	 80.3670000	 80.3670000	" "	""	NA	""	""	""	""	""
"TF2.2"	1999-08-02	"S"	 83.2330000	 83.2330000	" "	""	NA	""	""	""	""	""
"TF2.2"	1999-08-16	"B"	 79.2460000	 79.2460000	" "	""	NA	""	""	""	""	""
"TF2.2"	1999-08-16	"S"	 82.5350000	 82.5350000	" "	""	NA	""	""	""	""	""
"TF2.2"	1999-09-07	"B"	 35.2870000	 35.2870000	" "	""	NA	""	""	""	""	""
"TF2.2"	1999-09-07	"S"	 42.7630000	 42.7630000	" "	""	NA	""	""	""	""	""
"TF2.2"	1999-09-22	"B"	  3.7380000	  3.7380000	" "	""	NA	""	""	""	""	""
"TF2.2"	1999-09-22	"S"	  5.2330000	  5.2330000	" "	""	NA	""	""	""	""	""
"TF2.2"	1999-10-05	"B"	  5.3830000	  5.3830000	" "	""	NA	""	""	""	""	""
"TF2.2"	1999-10-05	"S"	  2.9900000	  2.9900000	" "	""	NA	""	""	""	""	""
"TF2.2"	1999-10-18	"B"	  3.8880000	  3.8880000	" "	""	NA	""	""	""	""	""
"TF2.2"	1999-10-18	"S"	  3.8880000	  3.8880000	" "	""	NA	""	""	""	""	""
"TF2.2"	1999-11-01	"B"	 16.9460000	 16.9460000	" "	""	NA	""	""	""	""	""
"TF2.2"	1999-11-01	"S"	 19.0640000	 19.0640000	" "	""	NA	""	""	""	""	""
"TF2.2"	2000-01-19	"B"	  2.9900000	  2.9900000	" "	""	NA	""	""	""	""	""
"TF2.2"	2000-01-19	"S"	  2.3920000	  2.3920000	" "	""	NA	""	""	""	""	""
"TF2.2"	2000-02-15	"B"	  3.7380000	  3.7380000	" "	""	NA	""	""	""	""	""
"TF2.2"	2000-02-15	"S"	  2.6170000	  2.6170000	" "	""	NA	""	""	""	""	""
"TF2.2"	2000-03-13	"B"	  7.4760000	  7.4760000	" "	""	NA	""	""	""	""	""
"TF2.2"	2000-03-13	"S"	  6.7280000	  6.7280000	" "	""	NA	""	""	""	""	""
"TF2.2"	2000-03-27	"B"	  2.2430000	  2.2430000	" "	""	NA	""	""	""	""	""
"TF2.2"	2000-03-27	"S"	  2.6170000	  2.6170000	" "	""	NA	""	""	""	""	""
"TF2.2"	2000-04-10	"B"	 14.2040000	 14.2040000	" "	""	NA	""	""	""	""	""
"TF2.2"	2000-04-10	"S"	 11.2140000	 11.2140000	" "	""	NA	""	""	""	""	""
"TF2.2"	2000-04-24	"B"	  4.4860000	  4.4860000	" "	""	NA	""	""	""	""	""
"TF2.2"	2000-04-24	"S"	  2.9900000	  2.9900000	" "	""	NA	""	""	""	""	""
"TF2.2"	2000-05-08	"B"	 47.0990000	 47.0990000	" "	""	NA	""	""	""	""	""
"TF2.2"	2000-05-08	"S"	 41.8660000	 41.8660000	" "	""	NA	""	""	""	""	""
"TF2.2"	2000-05-22	"B"	 27.2870000	 27.2870000	" "	""	NA	""	""	""	""	""
"TF2.2"	2000-05-22	"S"	 29.9040000	 29.9040000	" "	""	NA	""	""	""	""	""
"TF2.2"	2000-06-12	"B"	 18.6900000	 18.6900000	" "	""	NA	""	""	""	""	""
"TF2.2"	2000-06-12	"S"	 29.5300000	 29.5300000	" "	""	NA	""	""	""	""	""
"TF2.2"	2000-06-26	"B"	 32.0000000	 32.0000000	" "	""	NA	""	""	""	""	""
"TF2.2"	2000-06-26	"S"	 32.3000000	 32.3000000	" "	""	NA	""	""	""	""	""
"TF2.2"	2000-07-10	"B"	 31.9000000	 31.9000000	" "	""	NA	""	""	""	""	""
"TF2.2"	2000-07-10	"S"	 32.4000000	 32.4000000	" "	""	NA	""	""	""	""	""
"TF2.2"	2000-08-07	"B"	  5.4800000	  5.4800000	" "	""	NA	""	""	""	""	""
"TF2.2"	2000-08-07	"S"	  7.9700000	  7.9700000	" "	""	NA	""	""	""	""	""
"TF2.2"	2000-08-21	"B"	 26.9100000	 26.9100000	" "	""	NA	""	""	""	""	""
"TF2.2"	2000-08-21	"S"	 22.9300000	 22.9300000	" "	""	NA	""	""	""	""	""
"TF2.2"	2000-09-11	"B"	  7.4800000	  7.4800000	" "	""	NA	""	""	""	""	""
"TF2.2"	2000-09-11	"S"	  7.4800000	  7.4800000	" "	""	NA	""	""	""	""	""
"TF2.2"	2000-10-10	"B"	  7.4800000	  7.4800000	" "	""	NA	""	""	""	""	""
"TF2.2"	2000-10-10	"S"	  5.9800000	  5.9800000	" "	""	NA	""	""	""	""	""
"TF2.2"	2000-10-23	"B"	  8.9700000	  8.9700000	" "	""	NA	""	""	""	""	""
"TF2.2"	2000-10-23	"S"	  6.4800000	  6.4800000	" "	""	NA	""	""	""	""	""
"TF2.2"	2000-11-13	"B"	  4.8600000	  4.8600000	" "	""	NA	""	""	""	""	""
"TF2.2"	2000-11-13	"S"	  4.1100000	  4.1100000	" "	""	NA	""	""	""	""	""
"TF2.2"	2000-12-11	"B"	  3.7400000	  3.7400000	" "	""	NA	""	""	""	""	""
"TF2.2"	2000-12-11	"S"	  3.3600000	  3.3600000	" "	""	NA	""	""	""	""	""
"TF2.2"	2001-01-22	"B"	  2.9900000	  2.9900000	" "	""	NA	""	""	""	""	""
"TF2.2"	2001-01-22	"S"	  1.9900000	  1.9900000	" "	""	NA	""	""	""	""	""
"TF2.2"	2001-02-12	"B"	  4.4900000	  4.4900000	" "	""	NA	""	""	""	""	""
"TF2.2"	2001-02-12	"S"	  4.4900000	  4.4900000	" "	""	NA	""	""	""	""	""
"TF2.2"	2001-03-08	"B"	  6.5800000	  6.5800000	" "	""	NA	""	""	""	""	""
"TF2.2"	2001-03-08	"S"	  5.6800000	  5.6800000	" "	""	NA	""	""	""	""	""
"TF2.2"	2001-03-19	"B"	  4.4900000	  4.4900000	" "	""	NA	""	""	""	""	""
"TF2.2"	2001-03-19	"S"	  3.5900000	  3.5900000	" "	""	NA	""	""	""	""	""
"TF2.2"	2001-04-03	"B"	  4.4900000	  4.4900000	" "	""	NA	""	""	""	""	""
"TF2.2"	2001-04-03	"S"	  2.9900000	  2.9900000	" "	""	NA	""	""	""	""	""
"TF2.2"	2001-04-19	"B"	  3.7400000	  3.7400000	" "	""	NA	""	""	""	""	""
"TF2.2"	2001-04-19	"S"	  3.3600000	  3.3600000	" "	""	NA	""	""	""	""	""
"TF2.2"	2001-05-07	"B"	  7.1000000	  7.1000000	" "	""	NA	""	""	""	""	""
"TF2.2"	2001-05-07	"S"	  6.9800000	  6.9800000	" "	""	NA	""	""	""	""	""
"TF2.2"	2001-05-29	"B"	  8.6000000	  8.6000000	" "	""	NA	""	""	""	""	""
"TF2.2"	2001-05-29	"S"	  8.9700000	  8.9700000	" "	""	NA	""	""	""	""	""
"TF2.2"	2001-06-11	"B"	  8.0700000	  8.0700000	" "	""	NA	""	""	""	""	""
"TF2.2"	2001-06-11	"S"	 13.4600000	 13.4600000	" "	""	NA	""	""	""	""	""
"TF2.2"	2001-06-25	"B"	  8.5400000	  8.5400000	" "	""	NA	""	""	""	""	""
"TF2.2"	2001-06-25	"S"	 16.1500000	 16.1500000	" "	""	NA	""	""	""	""	""
"TF2.2"	2001-07-09	"B"	 15.3300000	 15.3300000	" "	""	NA	""	""	""	""	""
"TF2.2"	2001-07-09	"S"	 18.6900000	 18.6900000	" "	""	NA	""	""	""	""	""
"TF2.2"	2001-07-23	"B"	 35.8800000	 35.8800000	" "	""	NA	""	""	""	""	""
"TF2.2"	2001-07-23	"S"	 30.2800000	 30.2800000	" "	""	NA	""	""	""	""	""
"TF2.2"	2001-08-15	"B"	 12.7100000	 12.7100000	" "	""	NA	""	""	""	""	""
"TF2.2"	2001-08-15	"S"	 13.4600000	 13.4600000	" "	""	NA	""	""	""	""	""
"TF2.2"	2001-08-27	"B"	 18.4400000	 18.4400000	" "	""	NA	""	""	""	""	""
"TF2.2"	2001-08-27	"S"	 24.4200000	 24.4200000	" "	""	NA	""	""	""	""	""
"TF2.2"	2001-09-10	"B"	 36.3800000	 36.3800000	" "	""	NA	""	""	""	""	""
"TF2.2"	2001-09-10	"S"	 49.3400000	 49.3400000	" "	""	NA	""	""	""	""	""
"TF2.2"	2001-09-24	"B"	 33.2700000	 33.2700000	" "	""	NA	""	""	""	""	""
"TF2.2"	2001-09-24	"S"	 37.3800000	 37.3800000	" "	""	NA	""	""	""	""	""
